run_label,run_id,condition,spec_name,spec_version,rep,metric,value,unit,duration_s,timestamp
main_001,main_001__data_pipeline__claude_code__rep06,claude_code,data_pipeline,1.0.0,6,security_density,0.0,per_kloc,27.758,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep07,claude_code,data_pipeline,1.0.0,7,hallucinations,0.0,count,72.318,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep07,claude_code,data_pipeline,1.0.0,7,correction_freq,0.0,per_kkey,72.318,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep07,claude_code,data_pipeline,1.0.0,7,complexity_mean,3.5,cc,72.318,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep07,claude_code,data_pipeline,1.0.0,7,duplication_pct,0.0,%,72.318,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep07,claude_code,data_pipeline,1.0.0,7,security_density,4.2735,per_kloc,72.318,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep08,claude_code,data_pipeline,1.0.0,8,hallucinations,0.0,count,26.827,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep08,claude_code,data_pipeline,1.0.0,8,correction_freq,0.0,per_kkey,26.827,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep08,claude_code,data_pipeline,1.0.0,8,complexity_mean,3.571429,cc,26.827,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep08,claude_code,data_pipeline,1.0.0,8,duplication_pct,0.0,%,26.827,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep08,claude_code,data_pipeline,1.0.0,8,security_density,0.0,per_kloc,26.827,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep09,claude_code,data_pipeline,1.0.0,9,hallucinations,0.0,count,21.406,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep09,claude_code,data_pipeline,1.0.0,9,correction_freq,0.0,per_kkey,21.406,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep09,claude_code,data_pipeline,1.0.0,9,complexity_mean,3.583333,cc,21.406,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep09,claude_code,data_pipeline,1.0.0,9,duplication_pct,0.0,%,21.406,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__claude_code__rep09,claude_code,data_pipeline,1.0.0,9,security_density,4.2553,per_kloc,21.406,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__cursor_agent__rep00,cursor_agent,data_pipeline,1.0.0,0,hallucinations,0.0,count,5.489,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__cursor_agent__rep00,cursor_agent,data_pipeline,1.0.0,0,correction_freq,0.0,per_kkey,5.489,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__cursor_agent__rep00,cursor_agent,data_pipeline,1.0.0,0,complexity_mean,3.138889,cc,5.489,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__cursor_agent__rep00,cursor_agent,data_pipeline,1.0.0,0,duplication_pct,0.0,%,5.489,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__cursor_agent__rep00,cursor_agent,data_pipeline,1.0.0,0,security_density,1.5625,per_kloc,5.489,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__cursor_agent__rep01,cursor_agent,data_pipeline,1.0.0,1,hallucinations,0.0,count,5.031,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__cursor_agent__rep01,cursor_agent,data_pipeline,1.0.0,1,correction_freq,0.0,per_kkey,5.031,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__cursor_agent__rep01,cursor_agent,data_pipeline,1.0.0,1,complexity_mean,3.416667,cc,5.031,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__cursor_agent__rep01,cursor_agent,data_pipeline,1.0.0,1,duplication_pct,0.0,%,5.031,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__cursor_agent__rep01,cursor_agent,data_pipeline,1.0.0,1,security_density,0.0,per_kloc,5.031,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__cursor_agent__rep02,cursor_agent,data_pipeline,1.0.0,2,hallucinations,0.0,count,4.779,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__cursor_agent__rep02,cursor_agent,data_pipeline,1.0.0,2,correction_freq,0.0,per_kkey,4.779,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__cursor_agent__rep02,cursor_agent,data_pipeline,1.0.0,2,complexity_mean,2.75,cc,4.779,2026-06-01T09:32:42.626072+00:00
main_001,main_001__data_pipeline__cursor_agent__rep02,cursor_agent,data_pipeline,1.0.0,2,duplication_pct,2.251407,%,4.779,2026-06-01T09:32:42.626072+00:00
